epoch,train_loss,train_loss_std,dev_loss,dev_cer,dev_wer,epoch_time_sec,learning_rate_end,grad_norm_mean,tokens_per_sec,peak_mem_gb,last_step
1,2.765740887560073,0.29093538556100845,2.254325564830534,0.6526206104128841,0.9966171013102421,107.3027560710907,0.0002999906656168098,1.2596897617129996,408664.12841452635,7.112833024,1212
2,2.128146478248508,0.2214003744786502,1.8318216819917001,0.5131675073917821,0.9405636481448756,110.14835834503174,0.00029957904615007596,1.092092920549632,392068.37081523833,7.112825856,2424
3,1.8816621712725548,0.24189811033129863,1.6568598622275936,0.4705944864612964,0.8900810380954786,109.2518253326416,0.0002985591777528312,1.0776641793278579,399289.03009514586,7.112841216,3636
4,1.7581080058620315,0.2732839731811909,1.5361519926978695,0.44284877125602323,0.865584475692779,108.57378077507019,0.0002969352215320716,1.1157011906109233,398299.39121179614,7.1128448,4848
5,1.6733106343757989,0.2865120199873749,1.4457194862827178,0.41685458017608046,0.8401538293235045,108.52017498016357,0.00029471380329913657,1.1389064753901448,397399.91625557526,7.112843776,6060
6,1.59742304589292,0.2958700529824921,1.412100958728021,0.3973491347622175,0.8204707446584703,110.32169580459595,0.00029190398653611364,1.1425354216161734,391743.43091703556,7.112851456,7272
7,1.550757859996443,0.3063246574711401,1.3223321509938086,0.3802155697537981,0.7974468371580284,110.89250469207764,0.00028851723541644086,1.178573867177019,391023.56352324196,7.112833024,8484
8,1.5013001181504908,0.30473310196464287,1.296467930559189,0.3727761808217613,0.7913205927646361,115.3329267501831,0.00028456736803058534,1.174892389439907,376349.37869437685,7.112828416,9696
9,1.464604692490581,0.311762084587073,1.2825877281927294,0.36064722727207826,0.7707707454999874,111.79701399803162,0.00028007050000763875,1.1882920911898314,388188.01745468564,7.112828416,10908
10,1.4258952409815866,0.3103739723505446,1.2110711961023268,0.3466933167276556,0.75802176163187,110.62490844726562,0.0002750449787628566,1.1867531056057896,389813.0624944508,7.112843776,12120
11,1.4014705460358767,0.3154555824422028,1.2162925454397355,0.3450770157753461,0.7537552700007574,111.60151147842407,0.00026951130863941345,1.1672494079020157,386884.38438416936,7.112834048,13332
12,1.3710677858823204,0.3171675122874433,1.1620891445106076,0.3324368278485258,0.7341647522152938,109.55497336387634,0.0002634920672497996,1.2075644073018146,393258.78819298494,7.112843264,14544
13,1.3482349883310079,0.32619505050120157,1.158479108445106,0.3256672606466822,0.7204059478427709,111.35045742988586,0.00025701181335818915,1.1790293408895876,388483.22088756924,7.112835584,15756
14,1.3160311367497979,0.3216429695886265,1.109738748400442,0.3179075801965471,0.7143470248163389,110.5674421787262,0.0002500969866796245,1.1752542586806585,388963.3715294405,7.112838656,16968
15,1.3152562938753527,0.33958227790377565,1.0939419190249136,0.3148977330310072,0.7085321417451381,110.2086534500122,0.00024277580000484027,1.2030804518229103,387722.64333928266,7.11284736,18180
16,1.2892551764895026,0.33442474517096454,1.1033464516362836,0.3065374036349904,0.6961197647118225,107.0932068824768,0.0002350781240908608,1.2263073948251926,404568.4384136825,7.112832512,19392
17,1.2661056029717914,0.3299485347122717,1.0555933064991427,0.3014795096801797,0.6887564902005335,108.38247299194336,0.00022703536578702556,1.2171212767708812,398911.6076454712,7.112832,20604
18,1.2409440159502596,0.3326247392487292,1.0550506069294867,0.2975514614057299,0.6786835306690903,109.1185655593872,0.00021868033989369055,1.2273362142713156,401408.6822717175,7.11284736,21816
19,1.2138807953092525,0.3336584077637066,1.0319208476331927,0.2916238025453948,0.6738363922479446,107.2249608039856,0.00021004713527642896,1.1984016792510603,408707.55944066524,7.112844288,23028
20,1.2141112968473151,0.3321256270868019,1.0390904615482977,0.29055191654136986,0.6683581160115456,108.62567138671875,0.0002011709757819917,1.2502721169404072,402653.3694466828,7.112847872,24240
21,1.1941928161990525,0.33167548166403366,1.0113876452369075,0.2859975590090881,0.6636287899825806,108.64506149291992,0.00019208807652349442,1.2475885256583934,401691.9970137842,7.112843776,25452
22,1.189160452620818,0.33194854147616354,1.0259473177213823,0.2835824090599945,0.6548938426194744,106.32000613212585,0.00018283549612119676,1.2347925455361703,409403.90130928427,7.112844288,26664
23,1.1824900396782967,0.33211709828236763,0.9877732549944231,0.27998234899129676,0.6491210354026239,106.567875623703,0.00017345098550173462,1.253194543788142,411556.2205193782,7.112838144,27876
24,1.1471783708129386,0.32593954476993425,0.9840893747825776,0.27662012830202287,0.643104188230542,107.64875841140747,0.00016397283387271341,1.2314033484694982,405944.57683634886,7.112836096,29088
25,1.1435335645876308,0.33936352987349355,0.9846624832960867,0.27176424216427075,0.6359681233327442,108.18131828308105,0.00015443971250109141,1.2299720584461005,403905.4760704996,7.112840704,30300
26,1.1394017124825184,0.3266066140280312,0.9822625537072459,0.2715969510546532,0.6335361389513015,109.29717516899109,0.00014489051693274504,1.256585426063034,399788.30509025237,7.112835584,31512
27,1.1307068295998148,0.3257357388161904,0.9681366095619817,0.26775548354839396,0.6297829727432616,111.21155142784119,0.00013536420829696555,1.2609910626124234,390019.36148296297,7.112841728,32724
28,1.1201982280307083,0.3377014298692525,0.9481000087914928,0.2649866110925878,0.6233621973694176,109.80027842521667,0.0001258996543433735,1.2712880808724822,396722.9091441531,7.112840192,33936
