epoch,train_loss,train_loss_std,dev_loss,dev_cer,dev_wer,epoch_time_sec,learning_rate_end,grad_norm_mean,tokens_per_sec,peak_mem_gb,last_step
1,2.5582060115622856,0.31285951377694515,1.837418583572888,0.508230629705376,0.9708250694168981,170.78047251701355,0.00029996843639440034,0.9873852115184744,248667.51538623063,4.795369472,1236
2,1.796632278312757,0.19764552661464826,1.3249345001627186,0.3587548837667099,0.811186037286791,169.62707471847534,0.0002987736939316783,1.0384285263355495,252489.0316516039,4.797244928,2472
3,1.5007469837333778,0.18297814701042542,1.0956596097008127,0.29741288722585413,0.7238397461324871,168.58975887298584,0.00029586322318782325,1.0938269933354121,253422.4385858565,4.797242368,3708
4,1.3588214233083633,0.19696946393505135,0.9964271871770014,0.2621231408257838,0.6619000396667989,170.10116720199585,0.0002912707022673878,1.1285729787303407,249674.87569206065,4.79664896,4944
5,1.248509221044173,0.18386085811169922,0.8569119035220537,0.23680116808590546,0.6191987306624356,171.1740882396698,0.0002850492728829438,1.1385373364181581,247376.9597528667,4.797242368,6180
6,1.1694743418192015,0.19415583826267105,0.8221706357158598,0.21968804707334982,0.5876041253470845,174.20247507095337,0.00027727092543319853,1.1448341279643253,246433.5338060221,4.79665408,7416
7,1.1214654504963495,0.1993192015485101,0.7858927943667428,0.20672330350910942,0.5592423641412138,172.97295904159546,0.00026802566597618,1.1563624218347388,250007.54293310488,4.796681216,8652
8,1.0676995257825914,0.201854032869804,0.7140108542364152,0.19527963760332992,0.5378421261404205,172.20184445381165,0.0002574204747367426,1.1655947275724998,250835.71444192264,4.795661824,9888
9,1.0346368978035103,0.20500632880864922,0.6944188876230208,0.18730803866008403,0.5226497421658072,174.22671461105347,0.00024557806819988014,1.1687914052055877,248050.32572806822,4.79666688,11124
10,0.9906339872519947,0.20140454098642036,0.6742929190885826,0.17426481546307107,0.492721142403808,170.90897178649902,0.00023263547911410768,1.1635466240659886,251892.91671113332,4.7942528,12360
11,0.9580054854594388,0.20053394558147986,0.6456074558320593,0.16987831874182216,0.48324077746925825,173.8261148929596,0.00021874247083620657,1.1646717277063134,248006.10703661497,4.796672512,13596
12,0.9395925842924797,0.1976652436762005,0.6222165295335113,0.16132863413517085,0.46416104720349066,172.48828864097595,0.00020405980436551748,1.1863947823691907,249898.39526709725,4.796540416,14832
13,0.9073950345944433,0.1882212547048069,0.6153045643548496,0.1572432328663251,0.4509123363744546,173.0323429107666,0.00018875737812055438,1.1909635770571656,250359.40372512987,4.793661952,16068
14,0.8949359057404849,0.20173495963121146,0.593313603127589,0.15254373075377314,0.4377826259420865,171.90989875793457,0.00017301226198325145,1.204468632062662,251373.61245287486,4.799938048,17304
15,0.8723938363366143,0.19446299754551508,0.5815363487259286,0.14708353191754642,0.42877826259420865,173.71694707870483,0.00015700664835962614,1.2017834785976071,250130.63999701058,4.797041664,18540
16,0.8547494727816782,0.204850278349082,0.5569933364625836,0.14637057621867217,0.42348274494248317,170.6641743183136,0.00014092574396587173,1.2193121676209675,253370.74031472465,4.796656128,19776
17,0.8362535278050645,0.2061048278199981,0.5473036257947077,0.143757965646445,0.41812772709242363,171.04417300224304,0.00012495562673478242,1.2308323990469225,247709.67688179598,4.796649472,21012
18,0.8157156296918308,0.20843166122416792,0.5416520389377094,0.13944505696654574,0.4055136850456168,173.23046922683716,0.00010928109264101724,1.2396303174661587,248740.79443469775,4.794369536,22248
19,0.8069384261772856,0.1955873207285678,0.5327805412597344,0.13710349334341004,0.3999603332011107,171.79565525054932,9.408351736036278e-05,1.2559772686472217,252162.63330515,4.795364864,23484
20,0.7999629210499883,0.20736926967655978,0.5307438910984602,0.13580535965494067,0.3963109877032923,173.79040718078613,7.95387575065061e-05,1.2662643819661588,249616.39425914723,4.79665152,24720
21,0.7803104237493573,0.19225693812540673,0.5235629394406178,0.1321101987509155,0.38972629908766365,172.48210310935974,6.581511573086043e-05,1.2767154076242138,246966.71771172635,4.795362304,25956
22,0.7731440470442417,0.2024342413715785,0.5191237227838548,0.1315885705566773,0.3856406188020627,175.04555439949036,5.3071393232008324e-05,1.2965410423124493,246891.68506477305,4.797246464,27192
23,0.7553368835773283,0.1885088241311914,0.506654996363843,0.12925420377174487,0.37941293137643795,170.88816690444946,4.1455052209875e-05,1.298633047726162,253068.96907986788,4.798857728,28428
24,0.7471753644084853,0.19131391852695817,0.5115260691916357,0.12778452138574287,0.3782030940103134,169.5348904132843,3.110050952753626e-05,1.3226918378501262,255368.54095073295,4.796680192,29664
25,0.7402942734243029,0.19419199322874353,0.5040063393897698,0.12659534452424454,0.3760214200714002,173.28791451454163,2.2127581325314766e-05,1.2984160998396117,249794.42360963498,4.794153984,30900
26,0.7415909998142989,0.1950791731150579,0.5004641995078227,0.12611351356440179,0.3751884172947243,171.47843527793884,1.4640096585094796e-05,1.32207460807558,252184.1370059691,4.797244416,32136
27,0.7356299215921692,0.19474464410960274,0.49849516006766775,0.12606690839015036,0.3728679095596985,173.002539396286,8.724695687800881e-06,1.3182094977704453,250785.04291971584,4.796404224,33372
28,0.7340274213249629,0.19979438682458608,0.5001214649833616,0.1256457269231852,0.3715192383974613,170.92869973182678,4.449827866365841e-06,1.3249364674670026,251986.852358149,4.797246976,34608
29,0.7283196158007896,0.19441837921265606,0.4976155801874692,0.12570156908665817,0.371539071796906,172.29374647140503,1.8649591550190586e-06,1.3206443147655444,249685.09248119954,4.796678144,35844
30,0.7299899708925713,0.2034077529479163,0.49757931760100066,0.12540541573419228,0.3710829036096787,169.23882722854614,1e-06,1.3274078760235826,251355.53648114382,4.796672512,37080
