epoch,train_loss,train_loss_std,dev_loss,dev_cer,dev_wer,epoch_time_sec,learning_rate_end,grad_norm_mean,tokens_per_sec,peak_mem_gb,last_step
1,2.587372322587905,0.3144837380956514,1.8690530315774385,0.5219095488971176,0.9812574375247918,318.3036060333252,0.00029996843639440034,1.0660716642092154,135349.55646514703,21.328113152,1236
2,1.7982720525326465,0.2041776318620351,1.2921407164120284,0.352878396584789,0.8033320111067037,326.1814863681793,0.0002987736939316783,1.4029513735408536,132288.8809959522,21.329771008,2472
3,1.486731963925377,0.1834665623695754,1.062100579504107,0.2920288087039261,0.7123562078540262,320.07227301597595,0.00029586322318782325,1.546229145239472,136699.80220763787,21.329733632,3708
4,1.3359226292198143,0.19868011396848018,0.9376668558746087,0.2560891019112602,0.656743355811186,326.9443597793579,0.0002912707022673878,1.66967439559864,132696.6796304186,21.329711616,4944
5,1.2215872501478227,0.1871507453486753,0.8343916124984866,0.2279331489633499,0.6078936929789766,318.3721704483032,0.0002850492728829438,1.6973786106194493,137112.2189924235,21.329729536,6180
6,1.1421659776404451,0.19748339237747303,0.7793323495348946,0.21070579208889376,0.5684450614835382,301.7176926136017,0.00027727092543319853,1.797372496099148,145224.2783930981,21.329736192,7416
7,1.0937835529784168,0.20142207011555727,0.7424761095985037,0.2010839013095334,0.5456564855216184,299.459023475647,0.00026802566597618,1.7316387601461998,147510.56796381812,21.329704448,8652
8,1.0375874883534453,0.20461560484033436,0.6925450797940864,0.1839716335917818,0.5130702102340341,295.1663484573364,0.0002574204747367426,1.7308575400063906,148097.27042270455,21.329741824,9888
9,1.0043695285964551,0.2063117525038297,0.6530597805976868,0.1802109141469933,0.4971836572788576,296.14081621170044,0.00024557806819988014,1.6723764861864565,147549.4046942686,21.329743872,11124
10,0.9603274984460046,0.2043929866224231,0.6417478122672097,0.16832653475336742,0.4776080920269734,297.50521326065063,0.00023263547911410768,1.762276249988951,148809.58015243127,21.329738752,12360
11,0.9288684216035609,0.20273874891024596,0.6103510045614399,0.1594710047863951,0.4595795319317731,293.747700214386,0.00021874247083620657,1.7089529622430555,149182.5601034149,21.329714176,13596
12,0.9113450629039875,0.19957180679938086,0.6165432123864283,0.15536226937703937,0.4492264974216581,296.6828052997589,0.00020405980436551748,1.7156844404330145,147837.37066073928,21.32973312,14832
13,0.8781853444801951,0.18901681405627924,0.5891311119814389,0.15152457172531322,0.4344307814359381,294.1459710597992,0.00018875737812055438,1.682411237152649,148773.49846586684,21.329708544,16068
14,0.8656245543588327,0.2047640337173985,0.567747172762136,0.14561288954934806,0.4219159063863546,304.6234495639801,0.00017301226198325145,1.6810645893650147,143340.76646469528,21.329716736,17304
15,0.8439438559090822,0.195843535792122,0.5635660896535779,0.14408657488870305,0.4184847282824276,297.1538407802582,0.00015700664835962614,1.6763786505726934,147229.00915478388,21.329714688,18540
16,0.826096436810532,0.20716116698178547,0.5392540199834792,0.13961079602117868,0.4063466878222927,305.39147305488586,0.00014092574396587173,1.7345504951226287,142951.5847437349,21.329721856,19776
17,0.8078970419405733,0.208129096265465,0.5271516930861552,0.1396012790809162,0.40412534708449027,298.9696753025055,0.00012495562673478242,1.7016643312756683,146200.56356259197,21.329739776,21012
18,0.7882301071508031,0.20973422960489918,0.5200048860956411,0.13275462040285974,0.3880007933359778,295.947233915329,0.00010928109264101724,1.7657434051090846,148374.62064950864,21.329714176,22248
19,0.7793004733410854,0.19743592267500887,0.5144530744826208,0.13111677075582595,0.3845696152320508,301.3439600467682,9.408351736036278e-05,1.7959364111562377,145477.18685030116,21.3297152,23484
20,0.7705353246730509,0.21066191319075636,0.5109633681226949,0.12771884829859206,0.3780047600158667,297.0569050312042,7.95387575065061e-05,1.7099893076230792,147134.7923371881,21.329729536,24720
21,0.7520379027454213,0.19508402733694533,0.5058266759895887,0.12635254546485852,0.3764379214597382,297.23667550086975,6.581511573086043e-05,1.7359039478703224,147414.1258262445,21.329731584,25956
22,0.7455225901069379,0.20368877264491478,0.50547828195525,0.12393457369192905,0.37064656882189606,298.6734182834625,5.3071393232008324e-05,1.7846454418110616,147096.2222723853,21.329708544,27192
23,0.7270454270795326,0.19186760970713926,0.4816098037313242,0.12307506983907962,0.3651328837762792,298.27808904647827,4.1455052209875e-05,1.736346638463076,146886.48333836466,21.329743872,28428
24,0.7180807609533029,0.19341374471622788,0.49165581728591295,0.1211058940495256,0.3608687028956763,299.3920361995697,3.110050952753626e-05,1.731489944081862,147080.0976934073,21.32973568,29664
25,0.7117339767105757,0.19660094708774836,0.48526992465628954,0.12000648567379188,0.36047203490678303,303.8039119243622,2.2127581325314766e-05,1.8303220093153827,146796.19831442615,21.329731072,30900
26,0.7128620759906507,0.19790797335199747,0.4836947483117463,0.11906494735884075,0.35595001983339947,293.88708424568176,1.4640096585094796e-05,1.934735743262621,146480.5214487075,21.329716736,32136
27,0.7073951372243825,0.19652206260726238,0.4808170570701849,0.11917364042725151,0.35688218960729867,297.48106837272644,8.724695687800881e-06,1.9527552739798444,147822.74558478536,21.329711616,33372
28,0.705851238522329,0.20086712086375458,0.48120923560173784,0.11870187013145254,0.3540658468861563,296.3426637649536,4.449827866365841e-06,1.998694219973095,146564.11939742093,21.329732608,34608
29,0.6997409728883154,0.19646413080010555,0.4811228621201437,0.11886356504416679,0.3541650138833796,297.8178105354309,1.8649591550190586e-06,1.9889378956606474,147900.49217903265,21.32973312,35844
30,0.7017931625922135,0.2063600602875382,0.4811022794637524,0.11850644840071296,0.3536890122967077,365.8649003505707,1e-06,2.005071590054768,129903.69427057506,21.329713152,37080
