epoch,train_loss,train_loss_std,dev_loss,dev_cer,dev_wer,epoch_time_sec,learning_rate_end,grad_norm_mean,tokens_per_sec,peak_mem_gb,last_step
1,2.397695220018282,0.3748585254326689,1.6073066035255057,0.43759081889717194,0.914438714795716,164.12717938423157,0.00029996843639440034,1.2412294051022206,261213.83751376986,2.478412288,1236
2,1.5935984554800016,0.20582395860494282,1.1435272253927637,0.3118367089764765,0.7564260214200714,163.79050540924072,0.0002987736939316783,1.0015080818562831,260441.83658353207,2.479053312,2472
3,1.3260058397035384,0.1906069100049239,0.9624432853010835,0.26613602759571703,0.6797302657675526,175.2059109210968,0.00029586322318782325,0.9958281130273751,247407.3378363257,2.47873536,3708
4,1.1960558597613307,0.20344151812036704,0.8430382775478675,0.23427483177741915,0.6219952399841333,173.95392608642578,0.0002912707022673878,1.0034483629715867,254806.43594524174,2.478447616,4944
5,1.0949378504047116,0.188582345713581,0.7699266281284269,0.21590984089302437,0.5861364537881792,176.81502151489258,0.0002850492728829438,1.0177260870204388,252029.086181328,2.478412288,6180
6,1.0218237381922775,0.19742238371975193,0.7264324113970897,0.19839169376230317,0.5548988496628322,190.9520561695099,0.00027727092543319853,1.019875795758272,233098.980115573,2.478412288,7416
7,0.9802595701996948,0.20181820476370288,0.6874834983075251,0.18821409522953944,0.5281039270130901,188.3500039577484,0.00026802566597618,1.0335221652267048,233154.29638643563,2.478412288,8652
8,0.9295158887275986,0.20221998371900446,0.6429332182055614,0.1806948350366816,0.5084093613645378,192.13432669639587,0.0002574204747367426,1.037746427948421,232516.18471730774,2.478412288,9888
9,0.900971036995113,0.20559879744515183,0.6142360186967694,0.17275288531342964,0.49236414121380406,191.2554738521576,0.00024557806819988014,1.0456075324499106,231502.9159157145,2.478172672,11124
10,0.8604077072783967,0.20287175563575066,0.5956922750004002,0.16227365326274706,0.4702499008330028,180.1137022972107,0.00023263547911410768,1.0437749750116496,251388.31606131844,2.478049792,12360
