epoch,train_loss,train_loss_std,dev_loss,dev_cer,dev_wer,epoch_time_sec,learning_rate_end,grad_norm_mean,tokens_per_sec,peak_mem_gb,last_step
1,2.5915485219276455,0.30981555046991477,1.8881241630335324,0.526483746309291,0.9783022610075367,242.87750387191772,0.0002999888846687921,1.049535763386673,158223.26893390654,21.422688768,1236
2,1.8166288430636754,0.20153135460939564,1.3269266026919004,0.3603080541779485,0.8088060293534312,240.96315908432007,0.00029956777485836973,1.3869300904204545,158959.88496826257,21.41948928,2472
3,1.5029524904238754,0.18490011183046448,1.09966584404961,0.29427557589115316,0.7196747322491075,241.50757765769958,0.00029853885807742963,1.656994939091522,158887.6041958059,21.419451904,3708
4,1.3502587009112812,0.19969147036632648,0.9757258882288073,0.2574148290169083,0.6528361761205871,242.20517754554749,0.00029690632961762437,1.7520705579168203,158679.00805223803,21.419429888,4944
5,1.2357395145692487,0.1863315309174441,0.845149712484391,0.23085287085913445,0.6127132090440301,241.65377736091614,0.0002946768459288701,1.7458943615164186,158902.9777403339,21.419447808,6180
6,1.1538244203263501,0.19632551089043337,0.7852122412353265,0.21137970065107806,0.5678897262990876,243.39423370361328,0.00029185949747842537,1.8106166513992359,158114.37375249589,21.419454464,7416
7,1.1078507851531976,0.20260462122559628,0.7672250778948675,0.2023298683581811,0.5495041650138833,241.5886902809143,0.0002884657716855409,1.8040387383556675,159385.74396942634,21.41942272,8652
8,1.052776550060337,0.20352830496747287,0.714223750302049,0.1886629884188948,0.5199722332407775,241.24908256530762,0.0002845095060828082,1.8067299526389748,159213.69311383183,21.419460096,9888
9,1.0217566785785372,0.20760682373841438,0.6699056029319763,0.18126126181558308,0.5023601745339151,241.4272198677063,0.0002800068318951874,1.8894195187246143,159282.26474017935,21.419462144,11124
10,0.9784863380456048,0.2049595996236322,0.655425964808855,0.17231716488677354,0.4818127727092424,241.18657040596008,0.0002749761082667646,1.826117568803065,159327.6484058841,21.419457024,12360
11,0.9497357999911972,0.20393330370583684,0.6275274098896589,0.1664800584769233,0.4728282427608092,241.076584815979,0.00026943784740342074,1.8006744342810899,159063.71794052896,21.419432448,13596
12,0.9313441623954711,0.2000944895663804,0.606340583719191,0.1599290377427821,0.4554740182467275,242.3565969467163,0.0002634146309366349,1.9135707721933963,158657.44918690206,21.419451392,14832
13,0.9022581917520094,0.190083382259861,0.608295087931586,0.15700335390603354,0.446628322094407,241.0339276790619,0.00025693101784943987,1.7942663732084256,159395.48436276754,21.419426816,16068
14,0.8896504852764043,0.2048338084021709,0.5740336546155272,0.15125471538412139,0.4354621182070607,241.61855745315552,0.0002500134443399493,1.9366624479251386,158999.33165600666,21.419435008,17304
15,0.8685500794436939,0.19622713258130225,0.5726962123737961,0.14807843226395012,0.42606108687028954,243.29467344284058,0.00024269011603075425,1.9052755749244905,158657.36701899557,21.41943296,18540
16,0.8536704923342733,0.2088974172273101,0.5552163583333375,0.14055579256478576,0.40854819516065055,245.21926069259644,0.00023499089296369103,1.9485369485269473,158265.11715255893,21.419440128,19776
17,0.8369652642160171,0.20973077038719304,0.5417192050668059,0.14445380435134172,0.417810392701309,244.41313362121582,0.00022694716784890225,1.786469138507704,158510.1543866052,21.419458048,21012
18,0.8151439301983052,0.21108395978439348,0.540542629410009,0.13909812125204887,0.4025386751289171,244.80974769592285,0.00021859173806461636,1.8361054330485538,158388.28260851194,21.419432448,22248
19,0.8073529033261595,0.19936217134090164,0.5306786450206257,0.13352204182753055,0.3910551368504562,244.286607503891,0.00020995867192955198,1.7828049577748506,158616.98560649474,21.419433472,23484
20,0.8003507345963065,0.2115502788938712,0.5192747824504728,0.13373576426765482,0.38651328837762794,246.3684663772583,0.00020108316979320666,1.806371825460863,157412.2357787605,21.419447808,24720
21,0.7819281517253724,0.19727335444787128,0.5150793888529793,0.12941083242542714,0.38070210234034113,243.63320541381836,0.00019200142051041804,1.8567648890720603,158782.62120946744,21.419449856,25956
22,0.7728663577809689,0.20478050747326118,0.5201328343055287,0.1266028780579711,0.3715192383974613,245.3330466747284,0.00018275045388540652,1.867258710334602,158185.47884002197,21.419426816,27192
23,0.7518498033140469,0.19359679132919014,0.488763582999589,0.12643663205185227,0.36951606505355017,243.17965173721313,0.00017336798968694195,1.7941783606330939,159304.55748614803,21.419462144,28428
24,0.7418311069987739,0.1962112160881124,0.5012781155891106,0.12290020261113982,0.36158270527568426,243.53414869308472,0.00016389228385025847,1.8587963296082413,159056.82266508453,21.419453952,29664
25,0.7311060455624725,0.1993071001206033,0.495215720817691,0.12176394949412021,0.35561285204284016,244.4937560558319,0.00015436197249281045,1.77722429799995,158789.65665847663,21.419449344,30900
