epoch,train_loss,train_loss_std,dev_loss,dev_cer,dev_wer,epoch_time_sec,learning_rate_end,grad_norm_mean,tokens_per_sec,peak_mem_gb,last_step
1,2.3893496414411417,0.3953150245263387,1.5377283760758698,0.4181810799405701,0.8912138040460135,164.85913705825806,0.00029996843639440034,1.2522763787349838,256412.35260235905,2.478431744,1236
2,1.5086138846419004,0.21248568288032973,1.04597029334209,0.28689883602546407,0.7128520428401428,167.69813060760498,0.0002987736939316783,1.0331047447850403,252783.19966186438,2.47874816,2472
3,1.2263632853150754,0.19274687691143802,0.8619013125779199,0.24174621406908342,0.6345894486314955,160.51987504959106,0.00029586322318782325,1.0325192503848122,271778.94153947383,2.479089152,3708
4,1.0904799260946538,0.20630599522673465,0.7408114896445978,0.20744973898136596,0.5624950416501389,164.05010795593262,0.0002912707022673878,1.0396281217969352,266104.11610055674,2.477907456,4944
5,0.9857634068210533,0.1882827103659607,0.6560368576987845,0.1867002555495557,0.5181078936929789,165.27588534355164,0.0002850492728829438,1.0377538703309679,262194.1265043552,2.478375424,6180
6,0.9099675124710046,0.19666134074163658,0.613210099642394,0.17747464952712436,0.4972034906783023,161.31554627418518,0.00027727092543319853,1.0288446370066178,267192.166409632,2.479072768,7416
7,0.8669085865026539,0.1978779660783444,0.574360226510001,0.1665889802650812,0.47257040856802857,166.49336767196655,0.00026802566597618,1.0439443292162565,258279.10840500743,2.47830272,8652
8,0.8148132961448342,0.19888711451609223,0.5371418912879756,0.15246925900369604,0.439706465688219,164.7962806224823,0.0002574204747367426,1.0409713829701772,257203.97863568133,2.479072768,9888
9,0.7851644302311452,0.20109472204872736,0.5087185072117164,0.1475022230562618,0.4266362554541848,164.4049003124237,0.00024557806819988014,1.028430080384884,263761.49026328285,2.478558208,11124
10,0.7452065048431887,0.19912440139665785,0.4851434714481479,0.13981490817793962,0.4078341927806426,166.24647450447083,0.00023263547911410768,1.030204589120007,257930.14917532878,2.478558208,12360
11,0.7165136279652805,0.19283378520280714,0.4703292983477233,0.1349600644361164,0.3981951606505355,167.9207580089569,0.00021874247083620657,1.0325798392295837,254282.8215699995,2.478558208,13596
12,0.6996967547292848,0.18879045411886863,0.4564847643258142,0.12916763558635888,0.3794525981753272,165.90429258346558,0.00020405980436551748,1.0353933260278794,255459.14355766217,2.47899648,14832
13,0.6701011662054988,0.17809855869013777,0.4464460240035761,0.12311393531028908,0.3619793732645776,166.89016914367676,0.00018875737812055438,1.0336863312713536,254021.093926381,2.479072768,16068
14,0.6599940930080259,0.19356945245058102,0.43381691369854036,0.1205544739758077,0.3542641808806029,169.43786716461182,0.00017301226198325145,1.0359486767292794,252744.80175090674,2.477907456,17304
15,0.6409311978851707,0.18214216755304605,0.42086905289868837,0.12094083991368809,0.35561285204284016,167.31460642814636,0.00015700664835962614,1.0384654750908848,255017.84491882645,2.478972416,18540
16,0.6242894752125909,0.19525624824486654,0.4110708456547534,0.11365198008731094,0.34004363347877825,168.05190634727478,0.00014092574396587173,1.0474685705402522,253429.9958271484,2.477907456,19776
17,0.6072171356010592,0.19526145445803003,0.40359158545243934,0.11172475166257043,0.3324672748909163,164.58903861045837,0.00012495562673478242,1.0450532734876312,262359.5909350918,2.480245248,21012
18,0.5889168202780597,0.19659118828165398,0.39704863898089676,0.11061630934564992,0.32838159460531535,168.4809374809265,0.00010928109264101724,1.0477412749552033,252595.01983612496,2.478678528,22248
19,0.5827499274104159,0.18244321937223035,0.39058746959342333,0.10806143070973216,0.3217572391907973,169.24553298950195,9.408351736036278e-05,1.0539066541252784,253263.35314510012,2.478558208,23484
20,0.5760796116152628,0.19597689642231572,0.3897425102405861,0.10619750805619299,0.31733439111463707,153.98707008361816,7.95387575065061e-05,1.0552285859499935,284789.2819230299,2.477907456,24720
21,0.5583416010617824,0.1787278254824531,0.3781294778722232,0.10535913712205323,0.31378421261404205,165.96945333480835,6.581511573086043e-05,1.066431637576097,254065.53461393088,2.478948864,25956
22,0.5513520031251182,0.18880355261586698,0.380687310070288,0.10303302084578574,0.3088258627528758,164.16489958763123,5.3071393232008324e-05,1.058657132643712,257430.1469445914,2.478972416,27192
23,0.5353859132668154,0.1763067616988308,0.3680771716305467,0.10154246254808487,0.30374851249504164,167.1820604801178,4.1455052209875e-05,1.0594148394745144,253357.78102972492,2.477907456,28428
24,0.5276681900530764,0.17747302414606345,0.37284382786907133,0.10068159391658299,0.303847679492265,165.25962090492249,3.110050952753626e-05,1.064866927594043,260261.43321371393,2.477907456,29664
25,0.5219337308483988,0.18034010249895713,0.37197023678998475,0.09923583274335043,0.29884966283220943,164.3444528579712,2.2127581325314766e-05,1.0586569892260635,259355.09799879318,2.477907456,30900
26,0.5232872468778038,0.1811117331400412,0.3673904357386417,0.09915736394319087,0.29811582705275685,168.7391927242279,1.4640096585094796e-05,1.068705907435093,255937.8127529641,2.477907456,32136
27,0.518911648517577,0.18181426706486348,0.3645435263876055,0.09861365474956495,0.296628322094407,164.71398663520813,8.724695687800881e-06,1.0636069695540615,262144.06504495424,2.478558208,33372
