epoch,train_loss,train_loss_std,dev_loss,dev_cer,dev_wer,epoch_time_sec,learning_rate_end,grad_norm_mean,tokens_per_sec,peak_mem_gb,last_step
1,2.7882774425025034,0.3138051335308676,2.292355340334677,0.661793381625516,1.028552674762061,367.71741914749146,0.0002999906656168098,1.9894705312480234,107437.43517161309,22.399607808,1212
2,2.238993949229174,0.21346883943795172,1.9230133396002553,0.5553910806180395,0.9774810027517609,366.0144262313843,0.00029957904615007596,1.539999861675914,107865.77573211966,22.400745472,2424
3,1.9826043649475174,0.23727398431477426,1.7247390328876433,0.5047923349387167,0.9446786667003273,366.5304298400879,0.0002985591777528312,1.4006745746918636,107870.17916672578,22.395747328,3636
4,1.848281876383835,0.26620527722290976,1.6428116362902425,0.47852708284339435,0.9127178477358983,366.4504220485687,0.0002969352215320716,1.413565618665305,107918.5330529578,22.398961152,4848
5,1.7536210451680836,0.27976658155780104,1.5084639129138762,0.4475566678447628,0.8731833749884291,367.74944615364075,0.00029471380329913657,1.4473352693881925,107562.70410859877,22.401903616,6060
6,1.666680097383241,0.2926437322568137,1.4599107970153131,0.42987888005324637,0.8667541844437151,367.060928106308,0.00029190398653611364,1.5929184569777435,107579.41003145878,22.403098112,7272
7,1.6124995675417457,0.30280187524988184,1.3711189002759996,0.41196436484772336,0.8359294135467421,366.8998267650604,0.00028851723541644086,1.6482092940276212,107641.46783161836,22.399607808,8484
8,1.561777900941301,0.3019299337038813,1.3652064377261746,0.4065745613500381,0.8366110423872156,366.69435143470764,0.00028456736803058534,1.6645132530443738,107736.86041127445,22.403873792,9696
9,1.5257457150976257,0.3075507621887016,1.319760829690964,0.39318142913779136,0.8174749438287344,366.28266739845276,0.00028007050000763875,1.7551875691307652,107796.8755817539,22.40372992,10908
10,1.4868734448459675,0.3091405876830857,1.285122269103604,0.38218308670629053,0.8056347984145819,366.7354881763458,0.0002750449787628566,1.7495489346705648,107830.9655097384,22.398240256,12120
