epoch,train_loss,train_loss_std,dev_loss,dev_cer,dev_wer,epoch_time_sec,learning_rate_end,grad_norm_mean,tokens_per_sec,peak_mem_gb,last_step
1,2.548087459551864,0.35444285863878217,1.7965780477054785,0.5071674478836828,0.9639230464101547,2062.7579748630524,0.0002999888846687921,1.8246176762681177,18924.429959859583,30.838719488,1236.0
2,1.7711772173160873,0.1991147826081607,1.297889582446364,0.37208174643079034,0.8432764775882586,2062.344600915909,0.00029956777485836973,1.5917319700748789,18923.323798682744,30.837846016,2472.0
3,1.482106347878774,0.1832531056954441,1.0999168059864983,0.32481930486323635,0.7696747322491075,2062.5957219600677,0.00029853885807742963,1.5509653076963517,18918.20691190777,30.837846016,3708.0
4,1.3327281488569809,0.1970549425189236,0.9267537564527794,0.28013418590401673,0.6907973026576755,2062.751517057419,0.00029690632961762437,1.636004988622511,18919.101506078223,30.837846016,4944.0
5,1.2046186532403274,0.18115837760135486,0.8197891164998539,0.24501728187514732,0.6408766362554542,2062.6029150485992,0.0002946768459288701,1.6693675807378825,18918.950305294016,30.837846016,6180.0
6,1.1084379152090418,0.1902844717980804,0.7457625680282468,0.22481555615376778,0.5965886552955176,2063.036423921585,0.00029185949747842537,1.82199668488842,18916.86733092857,30.837846016,7416.0
7,1.046821047524804,0.19295655656508373,0.6946317719631507,0.20889820943345158,0.5640618802062674,2062.0597655773163,0.0002884657716855409,2.1230727709034114,18917.626884044013,30.837846016,8652.0
8,0.9833931631158471,0.19545357590034756,0.6400784654695479,0.19606638223741635,0.5364537881792939,2061.630643606186,0.0002845095060828082,2.3644152445700564,18922.346147992124,30.837846016,9888.0
9,0.9465696909088147,0.198475668054577,0.6099950363401507,0.1847143523962847,0.511067036890123,2061.7158160209656,0.0002800068318951874,2.560949732763482,18932.7265468903,30.837846016,11124.0
10,0.8985520581983054,0.1956810948009498,0.5767516591509835,0.17175129182922697,0.48143593811979374,2061.9503996372223,0.0002749761082667646,2.7220693252811925,18929.129714083927,30.837846016,12360.0
11,0.8668410368143162,0.19258226101774323,0.554858452961093,0.16818040891999786,0.4720349067830226,2061.825340986252,0.00026943784740342074,2.844246855349217,18932.733016247334,30.837846016,13596.0
12,0.8481526994010777,0.19061134611353767,0.5348327785241799,0.16076592920573032,0.45628718762395876,2061.075281858444,0.0002634146309366349,2.928546403314689,18933.385879255067,30.837846016,14832.0
13,0.8147561357003971,0.1794422213122921,0.5104934319120938,0.15408887934094065,0.4384966283220944,2061.1461725234985,0.00025693101784943987,2.9596189345356714,18937.755278040047,30.837846016,16068.0
14,0.8007708669769725,0.19377589110666066,0.4965037498317781,0.14841469142715302,0.4256445854819516,2060.0824058055878,0.0002500134443399493,2.9659859078987516,18949.12828761983,30.837846016,17304.0
15,0.7792347973652642,0.18399992846290422,0.47560847391847705,0.14482491980854026,0.4158468861562872,2060.229593515396,0.00024269011603075425,3.0316485826251576,18949.82944784,30.837846016,18540.0
16,0.7638976646038707,0.19763362206291932,0.4677843036221676,0.14078817576428607,0.4063665212217374,2060.1252937316895,0.00023499089296369103,3.063640545776361,18954.06588841633,30.837846016,19776.0
17,0.7443267129433965,0.1973927327516031,0.4532964107443075,0.1365959787001172,0.40083300277667594,2060.6119287014008,0.00022694716784890225,3.086669034749559,18943.156248350133,30.837846016,21012.0
18,0.7241113719961404,0.19903530826152957,0.444650696437867,0.13443866857983647,0.3906188020626735,2060.246800661087,0.00021859173806461636,3.0276913394048375,18947.000570198943,30.837846016,22248.0
19,0.7161181627450252,0.185539902057053,0.43852122445575525,0.1335276782096552,0.3868107893692979,2061.466624736786,0.00020995867192955198,3.0584329775621977,18934.05012438807,30.837846016,23484.0
20,0.7080293259911938,0.198950557308739,0.43510965978513,0.12838579870730796,0.37703292344307815,2062.098566532135,0.00020108316979320666,3.0922909798552687,18939.26650399635,30.837846016,24720.0
21,0.6889408344107538,0.18371869301937996,0.41468205119742724,0.12449378961687721,0.36630305434351446,2061.0078494548798,0.00019200142051041804,3.1627768296447,18938.14404150195,30.837846016,25956.0
22,0.6792845929276596,0.19205886202866024,0.41246561339644133,0.12173151356945935,0.35458151527171755,2062.4991071224213,0.00018275045388540652,3.0200225177513356,18923.86930440854,30.837846016,27192.0
23,0.6604307875471208,0.18011337001692174,0.4048822326738326,0.12077018723394965,0.3513090043633479,2063.240935087204,0.00017336798968694195,3.0984149076599135,18919.33160760691,30.837846016,28428.0
24,0.6492895831182165,0.18177371003804665,0.3932212640027531,0.11874928001976823,0.34795715985719955,2063.6247987747192,0.00016389228385025847,3.129319364488318,18913.738363029322,30.837846016,29664.0
25,0.6387471618148887,0.18481635512637223,0.3920700252056122,0.11609449432551953,0.3443673145577152,2063.6872045993805,0.00015436197249281045,3.1002759470522983,18918.659960662397,30.837846016,30900.0
26,0.6357088417875728,0.18527479974348762,0.38147614578731726,0.11503769003304501,0.34022213407378027,2063.934392929077,0.00014481591437987958,3.124454118576636,18915.165948207585,30.837846016,32136.0
27,0.6257633548410773,0.1854165142035017,0.37892553943102475,0.1120853913613392,0.33306227687425627,2063.2483451366425,0.0001352930324823595,3.10942162288817,18920.736537760367,30.837846016,33372.0
28,0.6174957655539018,0.187400361553386,0.3760333183358927,0.11128093314831411,0.32770725902419673,2063.8033978939056,0.00012583215527275026,3.0984279857677164,18901.530623962644,30.837846016,34608.0
29,0.6054817021230664,0.18501326899069662,0.36664736368617074,0.11014981975870934,0.3257437524791749,2063.7154841423035,0.00011647185840645882,3.155561817020274,18910.4583016989,30.837846016,35844.0
30,0.6005952737043977,0.19438182199513568,0.3700697622338279,0.10838302116969771,0.32229274097580324,2064.8372213840485,0.00010725030743393266,3.138738568450255,18907.36468904546,30.837846016,37080.0
31,0.5909212395597044,0.18205396878929497,0.36206880114117607,0.10867724284614988,0.32122173740579135,2064.3621900081635,9.820510218494985e-05,3.148605512666085,18891.859382378454,30.837846016,38316.0
32,0.5792535995298991,0.17579547353753838,0.35883735389005944,0.10588413089258605,0.31652122173740577,2064.6545617580414,8.93731234595715e-05,3.1158301478257844,18906.40216208124,30.837846016,39552.0
33,0.5810757280842772,0.17998477778461422,0.3541563123953147,0.10558669909025592,0.3147957159857199,2064.7622158527374,8.079038265085588e-05,3.213897763814741,18906.797525580103,30.837846016,40788.0
34,0.5755314209338723,0.18334043158968713,0.3499546524931173,0.1043285284960842,0.3104522015073384,2064.9841878414154,7.249187491248151e-05,3.2365425663086973,18896.86979929815,30.837846016,42024.0
35,0.5671007276232382,0.19780423695310798,0.3483909622567599,0.10253566982502213,0.30408568028560096,2065.1959643363953,6.451143646997119e-05,3.257719696629009,18904.395536634922,30.837846016,43260.0
36,0.568444823840193,0.2003228820009222,0.34674724399066364,0.10140486408711764,0.30156683855612854,2064.9510304927826,5.6881606657314065e-05,3.242091387992538,18893.121090675097,30.837846016,44496.0
37,0.5570351973320674,0.2011395277257265,0.33609817262555736,0.10263246664755943,0.30596985323284415,2064.9510304927826,4.963349524151644e-05,3.546804486837202,18893.121090675097,30.837846016,45732
38,0.5490989941127092,0.1819028332071715,0.33732353175272706,0.09964774152150632,0.29980166600555336,2064.9510304927826,4.279665557605e-05,3.587393412794496,18893.121090675097,30.837846016,46968
39,0.5444422458271378,0.183389500727738,0.33789602899160537,0.09976032313255602,0.29906783022610073,2064.9510304927826,3.639896410039955e-05,3.601562501060924,18893.121090675097,30.837846016,48204
40,0.5453622423859862,0.1901801660377136,0.3380443448903131,0.09971474113655282,0.29789765965886555,2064.9510304927826,3.046650667703816e-05,3.6098810184542023,18893.121090675097,30.837846016,49440
41,0.5443103456791358,0.1958844454087837,0.3323464486442629,0.09837702312546222,0.29414914716382384,2064.9510304927826,2.502347222927697e-05,3.6027999140298097,18893.121090675097,30.837846016,50676
42,0.538674356096385,0.1908908988744936,0.3284165209434072,0.09769153412668483,0.29359381197937323,2064.9510304927826,2.0092054113669912e-05,3.617260366196,18893.121090675097,30.837846016,51912
43,0.5307275699903664,0.1777696674072978,0.33184771410754466,0.09758331001780883,0.29143197143990474,2064.9510304927826,1.5692359629115345e-05,3.592423702810189,18893.121090675097,30.837846016,53148
44,0.5269335408884924,0.1878738857893883,0.32625773353654824,0.09759530344984413,0.29200714002380007,2064.9510304927826,1.1842328031622222e-05,3.5991472354984597,18893.121090675097,30.837846016,54384
45,0.5254100493749176,0.1822756586589216,0.3272964245960361,0.09738707884621922,0.28988496628322097,2064.9510304927826,8.557657389025035e-06,3.5608550283129548,18893.121090675097,30.837846016,55620
46,0.5248131750567445,0.1817608378116623,0.32877403546552186,0.09679045684081672,0.28905196350654505,2064.9510304927826,5.8517405738901545e-06,3.554439066393861,18893.121090675097,30.837846016,56856
47,0.523796250037005,0.1797115830360785,0.3269130646205339,0.09693014508079763,0.28956763189210627,2064.9510304927826,3.735610655594517e-06,3.6012758851822912,18893.121090675097,30.837846016,58092
48,0.5201641325401836,0.1769531045685259,0.32677657291537426,0.09671681378606442,0.28851646172153905,2064.9510304927826,2.217895914234776e-06,3.528685357867707,18893.121090675097,30.837846016,59328
